City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,dorado,18.4588,-66.2677,28.94,81,75,5.66,PR,1699738948
366,stjordalshalsen,63.4681,10.9262,-0.64,69,0,5.66,NO,1699738948
367,khandyga,62.6667,135.6,-24.47,99,100,1.32,RU,1699738511
368,ruelle-sur-touvre,45.6833,0.2333,11.71,88,100,7.2,FR,1699738949
369,batticaloa,7.7102,81.6924,26.06,86,100,2.66,LK,1699738949
370,luderitz,-26.6481,15.1594,17.87,59,0,9.86,NA,1699738701
371,queenstown,-31.8976,26.8753,14.01,75,95,3.28,ZA,1699738655
372,tralee,52.2704,-9.7026,8.16,90,100,8.57,IE,1699738603
373,'ain el melh,34.8415,4.1638,13.79,68,1,6.55,DZ,1699738950
374,island harbour,50.724,-1.2758,9.15,90,100,6.02,GB,1699738950
375,coquimbo,-29.9533,-71.3436,17.85,63,0,6.69,CL,1699738720
376,mil'kovo,55.6078,37.7956,4.67,85,100,4.68,RU,1699738951
377,yarega,63.4354,53.5765,-1.74,96,100,3.32,RU,1699738951
378,sao jose da coroa grande,-8.8978,-35.1478,25.24,71,30,3.64,BR,1699738952
379,asau,46.4333,26.4,8.51,86,100,3.09,RO,1699738952
380,scinawa,51.4163,16.4251,6.69,86,100,5.03,PL,1699738952
381,santa terezinha,-29.9002,-50.0904,22.19,91,100,3.91,BR,1699738952
382,sol'-iletsk,51.1631,54.9918,2.3,88,50,4.27,RU,1699738952
383,arraial do cabo,-22.9661,-42.0278,25.98,83,0,6.17,BR,1699738629
384,mokhsogollokh,61.4681,128.9203,-8.76,86,100,4.73,RU,1699738953
385,hernando,28.5419,-82.4582,31.91,56,20,4.63,US,1699738849
386,nguigmi,14.2495,13.1092,28.16,25,99,4.71,NE,1699738953
387,ain leuh,33.2921,-5.3384,12.95,58,6,0.89,MA,1699738953
388,salmon arm,50.6998,-119.3024,12.62,54,100,1.54,CA,1699738954
389,daru,-9.0763,143.2092,25.95,73,100,4.49,PG,1699738954
390,beli,7.8587,10.9719,26.85,66,43,1.68,NG,1699738954
391,solnechnyy,50.7214,136.6319,-15.54,96,56,1.73,RU,1699738954
392,les cayes,18.2,-73.75,27.91,75,0,1.65,HT,1699738954
393,esfarayen,37.0765,57.5101,4.81,65,7,2.34,IR,1699738954
394,sittensen,53.2762,9.5043,7.1,93,100,2.95,DE,1699738955
395,sorong,-0.8833,131.25,26.19,86,100,3.51,ID,1699738955
396,balaklava,44.5,33.6,16.32,61,100,9.71,UA,1699738955
397,gozyeri,40.866,32.5417,13.43,57,100,8.42,TR,1699738955
398,marsh harbour,26.5412,-77.0636,26.69,73,17,5.4,BS,1699738827
399,ancud,-41.8697,-73.8203,8.18,62,42,9.05,CL,1699738464
400,dareda,-4.2167,35.55,16.69,94,87,2.03,TZ,1699738956
401,ushtobe,45.2514,77.9838,8.41,58,100,2.2,KZ,1699738956
402,ulaangom,49.9811,92.0667,-8.84,93,100,1.65,MN,1699738891
403,manchester,53.4809,-2.2374,6.25,88,17,2.06,GB,1699738845
404,gubkinskiy,64.434,76.5026,0.23,96,100,7.7,RU,1699738956
405,hotan,37.0997,79.9269,4.18,36,13,1.6,CN,1699738956
406,tabas,33.5959,56.9244,17.15,33,2,0.59,IR,1699738957
407,nogliki,51.8333,143.1667,-10.37,80,87,6.71,RU,1699738957
408,slatina,44.4333,24.3667,8.02,78,22,11.94,RO,1699738957
409,aimores,-19.4958,-41.0639,28.63,47,18,2.85,BR,1699738957
410,kingston,17.997,-76.7936,30.13,77,36,1.34,JM,1699738348
411,newport,51.5877,-2.9984,8.3,90,100,4.83,GB,1699738707
412,shingu,33.7333,135.9833,13.37,73,100,1.68,JP,1699738788
413,narrabri,-30.3167,149.7833,25.29,54,5,3.58,AU,1699738958
414,chinde,26.8418,88.0763,12.03,70,0,2.21,NP,1699738958
415,road town,18.4167,-64.6167,29.05,74,40,5.14,VG,1699738958
416,isola della scala,45.2722,11.009,7.39,87,30,1.03,IT,1699738959
417,tostado,-29.232,-61.7692,32.21,52,12,0.45,AR,1699738959
418,prince rupert,54.3161,-130.3201,8.05,73,75,7.72,CA,1699738959
419,elliot lake,46.3834,-82.6331,-0.15,78,99,1.11,CA,1699738959
420,malango,-2.9627,119.9001,19.77,96,97,0.79,ID,1699738380
421,rodolfo sanchez taboada,31.7167,-116.5667,21.17,58,0,0.89,MX,1699738960
422,kone,-21.0595,164.8658,24.84,58,34,3.42,NC,1699738555
423,horta,38.5333,-28.6333,19.8,95,75,7.6,PT,1699738960
424,toyooka,35.5333,134.8333,10.83,90,100,2.27,JP,1699738960
425,torquay,50.4638,-3.5143,11.31,83,100,7.6,GB,1699738960
426,huilong,31.8111,121.655,10.72,89,100,8.43,CN,1699738759
427,bela,25.9333,81.9833,20.34,65,0,2.44,IN,1699738961
428,lorengau,-2.0226,147.2712,28.17,75,100,3.79,PG,1699738730
429,burao,9.5221,45.5336,22.41,69,99,3.22,SO,1699738680
430,port augusta,-32.5,137.7667,18.5,46,49,8.83,AU,1699738961
431,joacaba,-27.1781,-51.5047,25.22,80,12,0.74,BR,1699738961
432,bardai,11.65,7.2333,23.58,24,32,2.4,NG,1699738446
433,nizhneangarsk,55.7833,109.55,-6.67,58,37,1.79,RU,1699738962
434,kimbe,-5.5502,150.1429,27.38,68,89,3.22,PG,1699738962
435,metkovic,43.0542,17.6483,5.26,83,27,1.44,HR,1699738962
436,novyy urgal,51.0736,132.5642,-17.6,98,34,0.43,RU,1699738962
437,kurmuk,10.55,34.2833,22.59,78,76,1.18,SD,1699738962
438,choibalsan,48.0667,114.5,-15.49,88,6,4.15,MN,1699738963
439,ingraj bazar,25.0,88.15,20.91,66,0,0.98,IN,1699738963
440,howrah,22.5892,88.3103,22.0,88,0,1.54,IN,1699738796
441,olyokminsk,60.3736,120.4264,-7.26,73,100,5.79,RU,1699738963
442,thaon-les-vosges,48.25,6.4167,5.08,96,82,2.47,FR,1699738963
443,ketchikan,55.3422,-131.6461,7.26,81,75,3.09,US,1699738963
444,inhambane,-23.865,35.3833,22.48,76,0,5.39,MZ,1699738682
445,san matias,-16.3667,-58.4,36.85,29,85,4.26,BO,1699738964
446,karasburg,-28.0167,18.75,17.07,40,0,5.11,NA,1699738964
447,fort mcmurray,56.7268,-111.381,0.77,86,40,5.14,CA,1699738964
448,vilyuysk,63.7553,121.6247,-8.89,90,78,4.47,RU,1699738743
449,zhuanghe,39.7008,122.9911,-3.87,55,0,3.21,CN,1699738964
450,acarau,-2.8856,-40.12,26.1,76,0,7.56,BR,1699738533
451,dolinsk,47.35,142.8,-9.04,88,74,2.29,RU,1699738965
452,buraydah,26.326,43.975,21.25,30,35,3.24,SA,1699738965
453,quimili,-27.6333,-62.4167,35.87,41,0,3.96,AR,1699738965
454,porto novo,6.4965,2.6036,28.9,86,10,3.36,BJ,1699738495
455,jutai,-5.1833,-68.9,29.26,66,96,1.37,BR,1699738965
456,khuzdar,27.7384,66.6434,14.57,15,5,2.72,PK,1699738965
457,basco,20.4487,121.9702,27.46,65,7,5.09,PH,1699738966
458,thurgoona,-36.0451,146.9919,18.14,100,67,0.89,AU,1699738966
459,rabo de peixe,37.8,-25.5833,20.55,99,75,3.09,PT,1699738457
460,ayancik,41.9447,34.5861,21.78,51,100,3.83,TR,1699738966
461,salym,60.0625,71.4789,0.4,99,100,2.01,RU,1699738798
462,barakani,-12.1356,44.4317,26.2,82,95,2.36,KM,1699738966
463,namibe,-15.1961,12.1522,21.12,76,69,1.91,AO,1699738477
464,amungan,15.3652,119.9582,26.13,76,61,2.11,PH,1699738967
465,ukiah,39.1502,-123.2078,22.47,58,0,0.45,US,1699738967
466,aoulef,26.9667,1.0833,24.15,22,0,4.44,DZ,1699738967
467,lushun,38.8,121.2667,-2.88,60,100,6.03,CN,1699738967
468,al jawf,29.5,38.75,23.03,31,98,5.76,SA,1699738427
469,shiyan,32.6475,110.7781,4.07,92,61,2.0,CN,1699738968
470,kudahuvadhoo,2.6708,72.8944,27.88,76,82,2.52,MV,1699738968
471,shakawe,-18.3667,21.85,26.65,28,46,1.73,BW,1699738968
472,puerto rico,-26.796,-55.024,29.0,74,3,1.6,AR,1699738680
473,tarakan,3.3,117.6333,24.72,94,20,1.03,ID,1699738968
474,okhotsk,59.3833,143.3,-20.51,90,3,9.19,RU,1699738968
475,gaoping,30.7758,106.1029,13.15,72,100,6.66,CN,1699738969
476,jebrail,39.3992,47.0283,9.62,77,4,0.87,AZ,1699738969
477,sironj,24.1,77.7,17.31,55,0,2.11,IN,1699738969
478,karaton,-6.3424,106.1045,23.46,92,75,0.96,ID,1699738969
479,kamaishi,39.2667,141.8833,4.98,77,55,1.76,JP,1699738802
480,siwa oasis,29.2041,25.5195,21.35,50,0,0.64,EG,1699738969
481,holualoa,19.6228,-155.9522,24.91,79,75,3.09,US,1699738970
482,nemuro,43.3236,145.575,1.79,69,3,6.93,JP,1699738599
483,port douglas,-16.4833,145.4667,24.9,67,46,4.91,AU,1699738970
484,sarikei,2.1167,111.5167,22.76,99,72,0.62,MY,1699738971
485,sokoni,-6.4333,39.55,26.73,83,93,5.87,TZ,1699738854
486,mount isa,-20.7333,139.5,23.87,83,12,0.0,AU,1699738710
487,chivhu,-19.0211,30.8922,17.62,49,69,3.06,ZW,1699738972
488,gurlan,41.8447,60.3919,4.04,55,0,2.9,UZ,1699738972
489,nanpara,27.8667,81.5,17.19,65,0,3.0,IN,1699738973
490,la sarre,48.8002,-79.1996,-4.1,89,100,1.22,CA,1699738617
491,altai,46.3722,96.2583,-9.66,59,100,1.38,MN,1699738563
492,san felipe,10.3399,-68.7425,25.36,92,99,1.07,VE,1699738973
493,ulladulla,-35.35,150.4667,18.93,64,88,1.71,AU,1699738615
494,guerrero negro,27.9769,-114.0611,24.79,23,0,4.3,MX,1699738570
495,camargo,27.6667,-105.1667,18.87,61,92,2.87,MX,1699738974
496,noumea,-22.2763,166.4572,25.99,99,22,7.79,NC,1699738936
497,gurupi,-11.7292,-49.0686,30.18,40,73,3.0,BR,1699738974
498,hithadhoo,-0.6,73.0833,27.21,82,60,5.06,MV,1699738425
499,lincoln city,44.9582,-124.0179,13.91,93,100,4.92,US,1699738975
500,kerouane,9.2667,-9.0167,25.08,71,89,0.44,GN,1699738975
501,marco,25.9726,-81.729,30.01,84,100,0.0,US,1699738975
502,kailua-kona,19.6406,-155.9956,26.98,79,75,3.09,US,1699738491
503,marly,50.3456,3.5496,5.56,91,36,2.4,FR,1699738975
504,nurota,40.5614,65.6886,5.78,59,0,1.45,UZ,1699738976
505,baruun-urt,46.6806,113.2792,-18.1,89,13,2.52,MN,1699738723
506,gobabis,-22.45,18.9667,24.07,40,100,4.78,NA,1699738976
507,santa marta,11.2408,-74.199,33.03,62,20,5.14,CO,1699738976
508,currambine,-31.7331,115.7477,15.89,84,100,7.99,AU,1699738977
509,jiaojiang,28.6803,121.4428,15.0,92,100,3.31,CN,1699738977
510,mount gambier,-37.8333,140.7667,13.22,57,7,3.87,AU,1699738471
511,simplicio mendes,-7.8539,-41.9103,29.6,19,17,2.71,BR,1699738977
512,"laikit, laikit ii (dimembe)",1.4792,124.9735,22.47,94,20,0.51,ID,1699738977
513,ust'-ilimsk,58.0006,102.6619,-14.2,95,14,1.34,RU,1699738977
514,uliastay,47.7417,96.8444,-12.91,59,100,2.89,MN,1699738978
515,chiang klang,19.2938,100.8617,22.68,91,88,0.63,TH,1699738978
516,la ronge,55.1001,-105.2842,2.14,69,75,7.2,CA,1699738563
517,funafuti,-8.5243,179.1942,31.0,89,75,2.57,TV,1699738978
518,ouddorp,51.8117,3.9347,9.43,86,98,5.01,NL,1699738978
519,salalah,17.0151,54.0924,27.05,68,100,1.08,OM,1699738978
520,acworth,34.0659,-84.6769,11.88,88,100,3.09,US,1699738979
521,barmer,25.75,71.3833,20.82,37,0,2.61,IN,1699738979
522,roleystone,-32.1167,116.0667,14.73,71,100,4.63,AU,1699738979
523,sept-iles,50.2001,-66.3821,0.0,77,40,2.57,CA,1699738742
524,goba,7.0167,39.9833,10.3,94,99,0.54,ET,1699738979
525,mokwa,9.2833,5.05,28.06,42,79,0.87,NG,1699738979
526,sola,-13.8833,167.55,25.37,94,100,6.69,VU,1699738548
527,reggane,26.7158,0.1714,24.72,22,0,5.22,DZ,1699738980
528,nema,57.5067,50.5011,-0.03,76,98,2.32,RU,1699738980
529,koryazhma,61.3143,47.1691,-0.05,96,100,2.29,RU,1699738980
530,gadzhiyevo,69.2551,33.3362,-5.95,94,94,2.66,RU,1699738446
531,kharp,66.8014,65.8081,-7.25,95,74,2.09,RU,1699738980
532,wayne,42.2506,-83.2833,9.03,54,75,3.09,US,1699738980
533,st. john's,47.5649,-52.7093,3.32,93,100,8.75,CA,1699738413
534,taesal-li,36.9714,126.4542,5.66,61,100,9.11,KR,1699738981
535,hirara,24.8,125.2833,22.92,94,100,9.77,JP,1699738981
536,mandera,3.9366,41.867,25.76,79,99,3.88,KE,1699738981
537,woodward,36.4337,-99.3904,16.57,49,0,4.63,US,1699738981
538,faulquemont,49.0471,6.6031,5.73,96,28,2.72,FR,1699738982
539,vila velha,-20.3297,-40.2925,26.97,86,0,4.63,BR,1699738392
540,pingnan,23.5543,110.3976,18.06,86,100,3.27,CN,1699738982
541,dhidhdhoo,6.8833,73.1,27.68,77,100,3.07,MV,1699738982
542,ganshui,28.7422,106.7111,15.74,86,95,2.3,CN,1699738982
543,zaragoza,41.6561,-0.8773,19.71,56,82,8.75,ES,1699738983
544,xiongzhou,25.1167,114.3,15.8,85,91,2.18,CN,1699738983
545,salaqi,40.5414,110.5108,-6.75,26,0,3.65,CN,1699738983
546,larkird,35.4894,66.6641,7.79,54,54,0.96,AF,1699738983
547,al ghayzah,16.2079,52.176,27.43,68,100,3.32,YE,1699738795
548,broome,42.2506,-75.833,5.39,75,100,4.12,US,1699738705
549,bayganin,48.6947,55.8742,3.29,77,72,5.28,KZ,1699738984
550,sieradz,51.5958,18.7302,3.6,100,100,2.76,PL,1699738984
551,montevideo,-34.8335,-56.1674,24.01,60,20,3.6,UY,1699738984
552,la paz,-16.5,-68.15,10.99,70,75,6.17,BO,1699738984
553,nyrob,60.733,56.7202,-1.62,96,52,1.51,RU,1699738985
554,wailea,19.8858,-155.123,26.83,81,100,3.6,US,1699738985
